Cliente,Vehiculo,Tiempo,X,Y,Z,Rot_X,Rot_Y,Rot_Z,Velocidad,RPM,Combustible,Llenado,Abasteciendo,Giro_Brusco,Tolva,Direccion
10.15.2.145,930E 12,18:58:58,-426.68,135.04,-263.97,0.09,49.05,0.0,0.03,850,95.7,0.0,No,No,Abajo,D
10.15.2.145,930E 12,18:59:00,-426.75,135.04,-264.08,0.09,49.49,0.0,1.71,1362,95.7,0.0,No,No,Abajo,R
10.15.2.146,930E 05,18:59:01,-206.19,180.78,-454.87,0.19,-8.44,-0.66,44.12,4098,95.9,0.0,No,No,Abajo,D
10.15.2.146,930E 05,18:59:04,-213.17,179.94,-416.17,3.01,-15.29,0.94,42.55,1556,95.9,0.0,No,No,Abajo,D
10.15.2.113,930E 02,18:59:13,132.19,192.05,-604.15,-179.87,10.87,179.91,0.09,927,99.1,0.0,No,No,Abajo,D
10.15.2.135,930E 10,18:59:14,76.22,192.28,-525.45,-32.33,-88.24,35.75,13.48,2301,96.1,0.0,No,No,Abajo,D
10.15.2.135,930E 10,18:59:16,69.31,191.85,-524.93,3.07,-87.59,0.76,14.95,2869,96.1,0.0,No,No,Abajo,D
10.15.2.145,930E 12,18:59:16,-450.83,135.05,-279.96,-179.51,77.39,-179.75,7.45,2661,95.7,0.0,No,No,Abajo,D
10.15.2.135,930E 10,18:59:18,60.98,191.3,-526.32,173.17,-82.37,-169.15,15.0,4098,96.1,0.0,No,No,Abajo,D
10.15.2.145,930E 12,18:59:18,-447.0,135.05,-287.46,-179.78,27.21,-179.96,21.38,4098,95.6,0.0,No,No,Abajo,D
10.15.2.113,930E 02,18:59:21,157.31,192.05,-569.02,0.09,1.95,0.0,28.69,3603,99.1,0.0,No,No,Abajo,D
10.15.2.113,930E 02,18:59:22,156.07,192.05,-560.84,0.09,-7.35,-0.06,29.82,4098,99.1,0.0,No,No,Abajo,D
10.15.2.113,930E 02,18:59:25,150.23,192.06,-536.43,-0.01,-21.64,-0.02,29.82,4098,99.1,0.0,No,No,Abajo,D
10.15.2.38,930E 01,18:59:34,-383.7,135.04,-300.64,-179.96,-83.6,179.96,0.0,850,93.5,0.0,No,No,Abajo,R
10.15.2.38,930E 01,18:59:36,-383.7,135.04,-300.64,-179.96,-83.6,179.96,0.0,850,93.5,0.0,No,No,Abajo,R
10.15.2.38,930E 01,18:59:37,-383.7,135.04,-300.64,-179.96,-83.6,179.96,0.0,850,93.5,0.0,No,No,Abajo,R
10.15.2.38,930E 01,18:59:38,-383.7,135.04,-300.64,-179.96,-83.6,179.96,0.0,850,93.5,0.0,No,No,Abajo,R
10.15.2.135,930E 10,18:59:41,-59.07,183.51,-521.04,4.48,-78.08,-1.85,23.86,4098,96.1,0.0,No,No,Abajo,D
10.15.2.135,930E 10,18:59:43,-72.37,182.89,-518.7,5.48,-79.74,-2.88,24.01,4098,96.1,0.0,No,No,Abajo,D
10.15.2.135,930E 10,18:59:45,-85.68,182.29,-516.47,5.96,-80.88,-3.59,23.91,4098,96.1,0.0,No,No,Abajo,D
10.15.2.146,930E 05,18:59:49,-426.3,155.79,-192.96,-166.52,-78.88,171.94,27.16,997,95.9,0.0,No,No,Abajo,D
10.15.2.146,930E 05,18:59:50,-433.45,155.15,-194.76,-170.17,-76.4,174.58,25.74,935,95.9,0.0,No,No,Abajo,D
10.15.2.146,930E 05,18:59:52,-445.93,154.21,-198.28,-171.47,-72.58,175.81,21.33,850,95.9,0.0,No,No,Abajo,D
10.15.2.146,930E 05,18:59:53,-451.15,153.77,-200.37,-172.88,-68.96,177.37,19.24,850,95.9,0.0,No,No,Abajo,D
10.15.2.146,930E 05,18:59:54,-455.61,153.36,-202.49,-174.53,-65.69,178.97,17.14,850,95.9,0.0,No,No,Abajo,D
10.15.2.38,930E 01,18:59:55,-383.7,134.9,-300.64,179.69,-83.6,179.78,0.0,850,93.5,33.9,No,No,Abajo,R
10.15.2.113,930E 02,18:59:54,-65.28,183.43,-530.32,7.23,-79.66,-4.57,30.1,4098,99.1,0.0,No,No,Abajo,D
10.15.2.113,930E 02,18:59:56,-81.5,182.64,-526.39,3.76,-72.29,-1.1,29.79,4098,99.1,0.0,No,No,Abajo,D
10.15.2.113,930E 02,18:59:58,-97.38,181.9,-520.9,-1.2,-71.21,4.72,30.14,4098,99.1,0.0,No,No,Abajo,D
10.15.2.113,930E 02,19:00:00,-113.51,181.37,-516.33,3.52,-75.95,-1.93,29.49,4098,99.1,0.0,No,No,Abajo,D
10.15.2.90,930E 13,19:00:03,-423.87,135.04,-251.09,-0.18,88.0,-0.26,0.0,850,95.7,0.0,No,No,Abajo,D
10.15.2.90,930E 13,19:00:05,-423.87,135.04,-251.09,-0.18,88.0,-0.26,0.0,850,95.7,0.0,No,No,Abajo,D
10.15.2.90,930E 13,19:00:07,-423.87,135.04,-251.09,-0.18,88.0,-0.26,0.0,850,95.7,0.0,No,No,Abajo,D
10.15.2.144,930E 09,19:00:09,334.12,196.75,-582.04,12.11,-37.97,-2.23,15.26,3109,100.0,0.0,No,No,Abajo,D
10.15.2.144,930E 09,19:00:11,325.03,194.66,-572.57,14.15,-42.92,-7.47,29.67,4098,100.0,0.0,No,No,Abajo,D
10.15.2.144,930E 09,19:00:13,309.53,193.68,-560.27,4.97,-52.04,-0.15,35.41,3744,100.0,0.0,No,No,Abajo,D
10.15.2.144,930E 09,19:00:15,294.5,192.35,-546.57,8.05,-41.86,-3.63,34.97,1259,100.0,0.0,No,No,Abajo,D
10.15.2.146,930E 05,19:00:16,-541.57,144.7,-318.11,-178.79,0.18,-179.6,27.72,988,95.9,0.0,No,No,Abajo,D
10.15.2.38,930E 01,19:00:17,-383.7,134.9,-300.64,179.69,-83.6,179.78,0.0,850,93.5,67.8,No,No,Abajo,R
10.15.2.135,930E 10,19:00:23,-243.81,175.36,-352.99,2.31,-31.37,0.53,24.99,4098,96.1,0.0,No,No,Abajo,D
10.15.2.113,930E 02,19:00:24,-225.78,178.17,-393.43,4.59,-23.38,0.86,30.43,1126,99.1,0.0,No,No,Abajo,D
10.15.2.113,930E 02,19:00:25,-229.11,177.5,-385.69,4.0,-23.41,1.05,30.34,1124,99.1,0.0,No,No,Abajo,D
10.15.2.113,930E 02,19:00:27,-236.73,176.28,-370.64,3.33,-27.42,0.91,30.13,1345,99.1,0.0,No,No,Abajo,D
10.15.2.113,930E 02,19:00:29,-244.19,175.43,-355.36,2.2,-26.29,0.93,30.32,1124,99.1,0.0,No,No,Abajo,D
10.15.2.113,930E 02,19:00:38,-290.72,170.1,-295.44,6.92,-37.45,0.2,30.61,1124,99.1,0.0,No,No,Abajo,D
10.15.2.144,930E 09,19:00:37,191.44,190.66,-497.37,-178.43,-68.73,176.03,12.54,2380,100.0,0.0,No,No,Abajo,D
10.15.2.144,930E 09,19:00:40,172.93,191.63,-506.33,177.92,-63.87,177.9,34.02,4098,99.9,0.0,No,No,Abajo,D
10.15.2.144,930E 09,19:00:43,145.04,193.24,-518.08,-169.03,-75.2,167.39,29.16,1018,99.9,0.0,No,No,Abajo,D
10.15.2.145,930E 12,19:00:43,-379.98,135.04,-336.15,-179.96,-88.0,179.96,0.0,850,95.6,0.0,No,No,Abajo,R
10.15.2.90,930E 13,19:00:44,-423.87,135.04,-251.09,-0.18,88.0,-0.26,0.0,850,95.6,0.0,No,No,Abajo,D
10.15.2.113,930E 02,19:00:46,-322.96,162.26,-237.45,6.2,-26.81,0.46,27.83,1029,99.1,0.0,No,No,Abajo,D
10.15.2.113,930E 02,19:00:47,-326.37,161.46,-230.68,5.59,-26.89,0.72,27.24,1004,99.1,0.0,No,No,Abajo,D
10.15.2.113,930E 02,19:00:49,-332.74,160.46,-218.06,3.22,-26.9,0.7,23.64,850,99.1,0.0,No,No,Abajo,D
10.15.2.135,930E 10,19:00:52,-375.41,159.1,-189.55,2.97,-79.56,-0.91,30.22,4098,96.0,0.0,No,No,Abajo,D
10.15.2.145,930E 12,19:00:51,-379.98,135.04,-336.15,-179.96,-88.0,179.96,0.0,850,95.6,0.0,No,No,Abajo,R
10.15.2.38,930E 01,19:00:53,-380.52,134.9,-300.34,179.43,-81.93,179.96,0.15,850,93.5,100.0,No,No,Abajo,R
10.15.2.38,930E 01,19:00:55,-380.52,134.9,-300.34,179.43,-81.93,179.96,0.0,850,93.5,100.0,No,No,Abajo,R
10.15.2.38,930E 01,19:00:57,-380.52,134.9,-300.34,179.43,-81.93,179.96,0.0,850,93.5,100.0,No,No,Abajo,R
10.15.2.146,930E 05,19:01:00,-444.77,135.04,-263.52,0.09,50.37,0.0,0.0,850,95.9,0.0,No,No,Abajo,D
10.15.2.146,930E 05,19:01:01,-444.77,135.04,-263.52,0.09,50.37,0.0,0.0,850,95.9,0.0,No,No,Abajo,D
10.15.2.146,930E 05,19:01:03,-444.77,135.04,-263.52,0.09,50.37,0.0,0.0,850,95.9,0.0,No,No,Abajo,D
10.15.2.90,930E 13,19:01:06,-423.87,135.04,-251.09,-0.18,88.0,-0.26,0.0,850,95.6,0.0,No,No,Abajo,D
10.15.2.145,930E 12,19:01:08,-379.99,134.91,-336.15,179.53,-88.0,179.87,0.12,850,95.6,33.9,No,No,Abajo,R
10.15.2.145,930E 12,19:01:09,-379.99,134.9,-336.15,179.52,-88.0,179.87,0.0,850,95.6,33.9,No,No,Abajo,R
10.15.2.144,930E 09,19:01:12,50.86,190.56,-526.0,169.66,-81.48,-165.56,25.04,4098,99.9,0.0,No,No,Abajo,D
10.15.2.38,930E 01,19:01:13,-434.55,134.9,-304.21,179.0,-81.8,-179.61,17.63,4098,93.5,100.0,No,No,Abajo,D
10.15.2.38,930E 01,19:01:15,-442.1,134.91,-310.2,179.34,-47.46,-179.87,17.6,4098,93.5,100.0,No,No,Abajo,D
10.15.2.145,930E 12,19:01:18,-379.99,134.9,-336.15,179.52,-88.0,179.87,0.0,850,95.6,33.9,No,No,Abajo,R
10.15.2.144,930E 09,19:01:20,-4.36,186.89,-532.73,148.16,-86.51,-144.34,24.71,2666,99.9,0.0,No,No,Abajo,D
10.15.2.144,930E 09,19:01:21,-10.65,186.47,-533.06,148.32,-86.51,-144.66,19.25,988,99.9,0.0,No,No,Abajo,D
10.15.2.135,930E 10,19:01:22,-541.36,144.79,-312.65,-179.3,-5.53,-179.61,34.52,1980,96.0,0.0,No,No,Abajo,D
10.15.2.38,930E 01,19:01:24,-447.09,134.9,-355.7,179.43,1.09,179.96,18.41,4098,93.4,100.0,No,No,Abajo,D
10.15.2.146,930E 05,19:01:27,-444.77,135.04,-263.52,0.09,50.37,0.0,0.0,850,95.9,0.0,No,No,Abajo,D
10.15.2.146,930E 05,19:01:29,-444.77,135.04,-263.52,0.09,50.37,0.0,0.0,850,95.9,0.0,No,No,Abajo,D
10.15.2.146,930E 05,19:01:31,-444.77,135.04,-263.52,0.09,50.37,0.0,0.0,850,95.9,0.0,No,No,Abajo,D
10.15.2.145,930E 12,19:01:33,-379.99,134.91,-336.15,179.91,-88.0,179.48,0.01,850,95.6,33.9,No,No,Abajo,R
10.15.2.145,930E 12,19:01:35,-379.99,134.91,-336.15,177.54,-88.0,-178.15,0.02,850,95.6,33.9,No,No,Abajo,R
10.15.2.144,930E 09,19:01:37,-15.08,186.18,-533.15,125.19,-87.82,-121.41,0.0,850,99.9,0.0,No,No,Abajo,D
10.15.2.146,930E 05,19:01:40,-444.77,135.04,-263.52,0.09,50.37,0.0,0.0,850,95.9,0.0,No,No,Abajo,D
10.15.2.145,930E 12,19:01:44,-379.99,134.91,-336.15,-178.55,-88.0,177.94,0.0,850,95.6,67.8,No,No,Abajo,R
10.15.2.145,930E 12,19:01:46,-379.99,134.91,-336.15,-178.55,-88.0,177.93,0.0,850,95.6,67.8,No,No,Abajo,R
10.15.2.90,930E 13,19:01:50,-407.99,135.05,-294.72,-0.1,-83.78,0.18,10.05,3836,95.6,0.0,No,No,Abajo,R
10.15.2.90,930E 13,19:01:51,-406.11,135.05,-294.48,0.08,-76.32,0.03,4.11,1238,95.6,0.0,No,No,Abajo,R
10.15.2.90,930E 13,19:01:53,-403.17,135.05,-295.19,0.09,-75.87,0.0,9.84,3506,95.6,0.0,No,No,Abajo,R
10.15.2.113,930E 02,19:01:55,-517.46,145.71,-241.52,-175.82,-21.8,-179.16,0.0,850,99.0,0.0,No,No,Abajo,D
10.15.2.113,930E 02,19:01:57,-517.46,145.71,-241.52,-175.82,-21.8,-179.16,0.0,850,99.0,0.0,No,No,Abajo,D
10.15.2.144,930E 09,19:02:00,-15.08,186.18,-533.15,125.19,-87.82,-121.41,0.0,850,99.9,0.0,No,No,Abajo,D
10.15.2.113,930E 02,19:01:59,-517.46,145.71,-241.52,-175.82,-21.8,-179.16,0.0,850,99.0,0.0,No,No,Abajo,D
10.15.2.145,930E 12,19:02:02,-379.99,134.9,-336.15,179.52,-88.0,179.87,0.0,850,95.6,100.0,No,No,Abajo,R
10.15.2.146,930E 05,19:02:02,-418.47,135.05,-273.33,-179.86,-3.22,179.96,21.83,3417,95.8,0.0,No,No,Abajo,D
10.15.2.135,930E 10,19:02:07,-433.89,135.07,-335.34,177.86,86.66,177.78,7.19,4098,96.0,0.0,No,No,Abajo,D
10.15.2.113,930E 02,19:02:08,-517.46,145.71,-241.52,-175.82,-21.8,-179.16,0.0,850,99.0,0.0,No,No,Abajo,D
10.15.2.146,930E 05,19:02:10,-436.8,135.04,-298.13,-179.96,-47.47,179.96,0.0,850,95.8,0.0,No,No,Abajo,D
10.15.2.145,930E 12,19:02:10,-379.99,134.9,-336.15,179.52,-88.0,179.87,0.0,850,95.6,100.0,No,No,Abajo,R
10.15.2.145,930E 12,19:02:12,-379.99,134.9,-336.15,179.52,-88.0,179.87,0.0,850,95.6,100.0,No,No,Abajo,R
10.15.2.144,930E 09,19:02:15,-15.08,186.18,-533.15,125.19,-87.82,-121.41,0.0,850,99.9,0.0,No,No,Abajo,D
10.15.2.135,930E 10,19:02:15,-423.41,135.05,-341.62,-179.87,38.51,179.96,0.4,850,96.0,0.0,No,No,Abajo,D
10.15.2.145,930E 12,19:02:21,-379.99,134.9,-336.15,179.52,-88.0,179.87,0.0,850,95.6,100.0,No,No,Abajo,R
10.15.2.144,930E 09,19:02:23,-15.08,186.18,-533.15,125.19,-87.82,-121.41,0.0,850,99.9,0.0,No,No,Abajo,D
10.15.2.144,930E 09,19:02:25,-15.08,186.18,-533.15,125.19,-87.82,-121.41,0.0,850,99.9,0.0,No,No,Abajo,D
10.15.2.144,930E 09,19:02:27,-15.08,186.18,-533.15,125.19,-87.82,-121.41,0.0,850,99.9,0.0,No,No,Abajo,D
10.15.2.90,930E 13,19:02:29,-389.2,135.05,-298.95,-179.96,-71.38,-179.87,0.0,850,95.6,0.0,No,No,Abajo,R
10.15.2.113,930E 02,19:02:31,-517.46,145.71,-241.52,-175.82,-21.8,-179.16,0.0,850,99.0,0.0,No,No,Abajo,D
10.15.2.146,930E 05,19:02:32,-436.8,135.04,-298.13,-179.96,-47.47,179.96,0.0,850,95.8,0.0,No,No,Abajo,D
10.15.2.146,930E 05,19:02:35,-436.8,135.04,-298.13,-179.96,-47.47,179.96,0.0,850,95.8,0.0,No,No,Abajo,D
10.15.2.144,930E 09,19:02:37,-15.08,186.18,-533.15,125.19,-87.82,-121.41,0.0,850,99.9,0.0,No,No,Abajo,D
10.15.2.90,930E 13,19:02:37,-389.2,135.05,-298.95,-179.96,-71.38,-179.87,0.0,850,95.6,0.0,No,No,Abajo,R
10.15.2.113,930E 02,19:02:40,-517.46,145.71,-241.52,-175.82,-21.8,-179.16,0.0,850,99.0,0.0,No,No,Abajo,D
10.15.2.113,930E 02,19:02:41,-517.46,145.71,-241.52,-175.82,-21.8,-179.16,0.0,850,99.0,0.0,No,No,Abajo,D
10.15.2.146,930E 05,19:02:43,-436.8,135.04,-298.13,-179.96,-47.47,179.96,0.0,850,95.8,0.0,No,No,Abajo,D
10.15.2.146,930E 05,19:02:44,-436.8,135.04,-298.13,-179.96,-47.47,179.96,0.0,850,95.8,0.0,No,No,Abajo,D
10.15.2.145,930E 12,19:02:45,-379.99,134.9,-336.15,179.52,-88.0,179.87,0.0,850,95.6,100.0,No,No,Abajo,R
10.15.2.145,930E 12,19:02:47,-379.99,134.9,-336.15,179.52,-88.0,179.87,0.0,850,95.6,100.0,No,No,Abajo,R
10.15.2.146,930E 05,19:02:46,-436.8,135.04,-298.13,-179.96,-47.47,179.96,0.0,850,95.8,0.0,No,No,Abajo,D
10.15.2.113,930E 02,19:02:50,-517.46,145.71,-241.52,-175.82,-21.8,-179.16,0.0,850,99.0,0.0,No,No,Abajo,D
10.15.2.145,930E 12,19:02:56,-379.99,134.9,-336.15,179.52,-88.0,179.87,0.0,850,95.6,100.0,No,No,Abajo,R
10.15.2.144,930E 09,19:02:59,-15.08,186.18,-533.15,125.45,-87.91,-121.67,0.0,850,99.9,0.0,No,No,Abajo,D
10.15.2.113,930E 02,19:03:59,-517.46,145.71,-241.52,-175.82,-21.8,-179.16,0.0,850,99.0,0.0,No,No,Abajo,D
10.15.2.113,930E 02,19:03:01,-517.46,145.71,-241.52,-175.82,-21.8,-179.16,0.0,850,99.0,0.0,No,No,Abajo,D
10.15.2.146,930E 05,19:03:03,-436.8,135.04,-298.13,-179.96,-47.47,179.96,0.0,850,95.8,0.0,No,No,Abajo,D
10.15.2.38,930E 01,19:03:05,-446.39,134.9,-368.52,179.43,2.81,179.96,0.0,850,93.4,100.0,No,No,Abajo,D
10.15.2.145,930E 12,19:03:05,-379.99,134.9,-336.15,179.52,-88.0,179.87,0.0,850,95.6,100.0,No,No,Abajo,R
10.15.2.113,930E 02,19:03:11,-517.46,145.71,-241.52,-175.82,-21.8,-179.16,0.0,850,99.0,0.0,No,No,Abajo,D
10.15.2.146,930E 05,19:03:11,-436.8,135.04,-298.13,-179.96,-47.47,179.96,0.0,850,95.8,0.0,No,No,Abajo,D
10.15.2.113,930E 02,19:03:12,-517.46,145.71,-241.52,-175.82,-21.8,-179.16,0.0,850,99.0,0.0,No,No,Abajo,D
10.15.2.146,930E 05,19:03:12,-436.8,135.04,-298.13,-179.96,-47.47,179.96,0.0,850,95.8,0.0,No,No,Abajo,D
10.15.2.135,930E 10,19:03:14,-423.4,135.05,-341.62,-179.87,38.51,179.96,0.0,850,96.0,0.0,No,No,Abajo,D
10.15.2.135,930E 10,19:03:15,-423.4,135.05,-341.62,-179.87,38.51,179.96,0.0,850,96.0,0.0,No,No,Abajo,D
10.15.2.135,930E 10,19:03:17,-423.4,135.05,-341.62,-179.87,38.51,179.96,0.0,850,96.0,0.0,No,No,Abajo,D
10.15.2.38,930E 01,19:03:21,-446.39,134.9,-368.52,179.43,2.81,179.96,0.0,850,93.4,100.0,No,No,Abajo,D
10.15.2.38,930E 01,19:03:22,-446.39,134.9,-368.52,179.43,2.81,179.96,0.0,850,93.4,100.0,No,No,Abajo,D
10.15.2.38,930E 01,19:03:24,-446.39,134.9,-368.52,179.43,2.81,179.96,0.0,850,93.4,100.0,No,No,Abajo,D
10.15.2.135,930E 10,19:03:25,-423.4,135.05,-341.62,-179.87,38.51,179.96,0.0,850,96.0,0.0,No,No,Abajo,D
10.15.2.146,930E 05,19:03:28,-436.8,135.04,-298.13,-179.96,-47.47,179.96,0.0,850,95.8,0.0,No,No,Abajo,D
10.15.2.146,930E 05,19:03:30,-436.8,135.04,-298.13,-179.96,-47.47,179.96,0.0,850,95.8,0.0,No,No,Abajo,D
10.15.2.146,930E 05,19:03:32,-436.8,135.04,-298.13,-179.96,-47.47,179.96,0.0,850,95.8,0.0,No,No,Abajo,D
10.15.2.113,930E 02,19:03:34,-517.46,145.71,-241.52,-175.82,-21.8,-179.16,0.0,850,99.0,0.0,No,No,Abajo,D
10.15.2.145,930E 12,19:03:36,-379.99,134.9,-336.15,179.52,-88.0,179.87,0.0,850,95.6,100.0,No,No,Abajo,R
10.15.2.113,930E 02,19:03:35,-517.46,145.71,-241.52,-175.82,-21.8,-179.16,0.0,850,99.0,0.0,No,No,Abajo,D
10.15.2.113,930E 02,19:03:44,-517.46,145.71,-241.52,-175.82,-21.8,-179.16,0.0,850,99.0,0.0,No,No,Abajo,D
10.15.2.113,930E 02,19:03:46,-517.46,145.71,-241.52,-175.82,-21.8,-179.16,0.0,850,99.0,0.0,No,No,Abajo,D
10.15.2.146,930E 05,19:03:48,-436.8,135.04,-298.13,-179.96,-47.47,179.96,0.0,850,95.8,0.0,No,No,Abajo,D
10.15.2.38,930E 01,19:03:47,-446.39,134.9,-368.52,179.43,2.81,179.96,0.0,850,93.4,100.0,No,No,Abajo,D
10.15.2.113,930E 02,19:03:48,-517.46,145.71,-241.52,-175.82,-21.8,-179.16,0.0,850,99.0,0.0,No,No,Abajo,D
10.15.2.38,930E 01,19:03:48,-446.39,134.9,-368.52,179.43,2.81,179.96,0.0,850,93.4,100.0,No,No,Abajo,D
10.15.2.90,930E 13,19:03:50,-389.2,135.05,-298.95,-179.96,-71.38,-179.87,0.0,850,95.6,0.0,No,No,Abajo,R
10.15.2.146,930E 05,19:03:50,-436.8,135.04,-298.13,-179.96,-47.47,179.96,0.0,850,95.8,0.0,No,No,Abajo,D
10.15.2.113,930E 02,19:03:56,-517.46,145.71,-241.52,-175.82,-21.8,-179.16,0.0,850,99.0,0.0,No,No,Abajo,D
10.15.2.145,930E 12,19:03:58,-379.99,134.9,-336.15,179.52,-88.0,179.87,0.0,850,95.6,100.0,No,No,Abajo,R
10.15.2.145,930E 12,19:04:00,-379.99,134.9,-336.15,179.52,-88.0,179.87,0.0,850,95.6,100.0,No,No,Abajo,R
10.15.2.145,930E 12,19:04:02,-379.99,134.9,-336.15,179.52,-88.0,179.87,0.0,850,95.6,100.0,No,No,Abajo,R
10.15.2.135,930E 10,19:04:04,-423.4,135.05,-341.62,-179.87,38.51,179.96,0.0,850,96.0,0.0,No,No,Abajo,D
10.15.2.144,930E 09,19:04:03,-15.08,186.18,-533.15,125.45,-87.91,-121.67,0.0,850,99.9,0.0,No,No,Abajo,D
10.15.2.145,930E 12,19:04:04,-379.99,134.9,-336.15,179.52,-88.0,179.87,0.0,850,95.6,100.0,No,No,Abajo,R
10.15.2.90,930E 13,19:04:05,-389.2,135.05,-298.95,-179.96,-71.38,-179.87,0.0,850,95.6,0.0,No,No,Abajo,R
10.15.2.90,930E 13,19:04:08,-389.2,135.05,-298.95,-179.96,-71.38,-179.87,0.0,850,95.6,0.0,No,No,Abajo,R
10.15.2.90,930E 13,19:04:10,-389.2,135.05,-298.95,-179.96,-71.38,-179.87,0.0,850,95.6,0.0,No,No,Abajo,R
10.15.2.113,930E 02,19:04:12,-517.46,145.71,-241.52,-175.82,-21.8,-179.16,0.0,850,99.0,0.0,No,No,Abajo,D
10.15.2.113,930E 02,19:04:13,-517.46,145.71,-241.52,-175.82,-21.8,-179.16,0.0,850,99.0,0.0,No,No,Abajo,D
10.15.2.113,930E 02,19:04:14,-517.46,145.71,-241.52,-175.82,-21.8,-179.16,0.0,850,99.0,0.0,No,No,Abajo,D
10.15.2.113,930E 02,19:04:16,-517.46,145.71,-241.52,-175.82,-21.8,-179.16,0.0,850,99.0,0.0,No,No,Abajo,D
10.15.2.145,930E 12,19:04:18,-379.99,134.9,-336.15,179.52,-88.0,179.87,0.0,850,95.6,100.0,No,No,Abajo,R
10.15.2.145,930E 12,19:04:20,-379.99,134.9,-336.15,179.52,-88.0,179.87,0.0,850,95.6,100.0,No,No,Abajo,R
10.15.2.145,930E 12,19:04:21,-379.99,134.9,-336.15,179.52,-88.0,179.87,0.0,850,95.6,100.0,No,No,Abajo,R
10.15.2.113,930E 02,19:04:33,-517.46,145.71,-241.52,-175.82,-21.8,-179.16,0.0,850,99.0,0.0,No,No,Abajo,D
10.15.2.135,930E 10,19:04:33,-423.4,135.05,-341.62,-179.87,38.51,179.96,0.0,850,95.9,0.0,No,No,Abajo,D
10.15.2.113,930E 02,19:04:35,-517.46,145.71,-241.52,-175.82,-21.8,-179.16,0.0,850,99.0,0.0,No,No,Abajo,D
10.15.2.144,930E 09,19:04:33,-15.08,186.18,-533.15,125.45,-87.91,-121.67,0.0,850,99.9,0.0,No,No,Abajo,D
10.15.2.146,930E 05,19:04:34,-436.8,135.04,-298.13,-179.96,-47.47,179.96,0.0,850,95.8,0.0,No,No,Abajo,D
10.15.2.113,930E 02,19:04:36,-517.46,145.71,-241.52,-175.82,-21.8,-179.16,0.0,850,99.0,0.0,No,No,Abajo,D
10.15.2.135,930E 10,19:04:35,-423.4,135.05,-341.62,-179.87,38.51,179.96,0.0,850,95.9,0.0,No,No,Abajo,D
10.15.2.145,930E 12,19:04:38,-379.99,134.9,-336.15,179.52,-88.0,179.87,0.0,850,95.5,100.0,No,No,Abajo,R
10.15.2.38,930E 01,19:04:39,-446.39,134.9,-368.52,179.43,2.81,179.96,0.0,850,93.4,100.0,No,No,Abajo,D
10.15.2.146,930E 05,19:04:42,-436.8,135.04,-298.13,-179.96,-47.47,179.96,0.0,850,95.8,0.0,No,No,Abajo,D
10.15.2.146,930E 05,19:04:45,-436.8,135.04,-298.13,-179.96,-47.47,179.96,0.0,850,95.8,0.0,No,No,Abajo,D
10.15.2.146,930E 05,19:04:47,-436.8,135.04,-298.13,-179.96,-47.47,179.96,0.0,850,95.8,0.0,No,No,Abajo,D
10.15.2.38,930E 01,19:04:48,-446.39,134.9,-368.52,179.43,2.81,179.96,0.0,850,93.4,100.0,No,No,Abajo,D
10.15.2.144,930E 09,19:04:50,-15.08,186.18,-533.15,125.45,-87.91,-121.67,0.0,850,99.9,0.0,No,No,Abajo,D
10.15.2.113,930E 02,19:04:52,-517.46,145.71,-241.52,-175.82,-21.8,-179.16,0.0,850,99.0,0.0,No,No,Abajo,D
10.15.2.113,930E 02,19:04:54,-517.46,145.71,-241.52,-175.82,-21.8,-179.16,0.0,850,99.0,0.0,No,No,Abajo,D
10.15.2.145,930E 12,19:04:54,-379.99,134.9,-336.15,179.52,-88.0,179.87,0.0,850,95.5,100.0,No,No,Abajo,R
10.15.2.38,930E 01,19:04:57,-446.39,134.9,-368.52,179.43,2.81,179.96,0.0,850,93.4,100.0,No,No,Abajo,D
10.15.2.135,930E 10,19:04:59,-423.4,135.05,-341.62,-179.87,38.51,179.96,0.0,850,95.9,0.0,No,No,Abajo,D
10.15.2.146,930E 05,19:05:03,-436.8,135.04,-298.13,-179.96,-47.47,179.96,0.0,850,95.8,0.0,No,No,Abajo,D
10.15.2.146,930E 05,19:05:05,-436.8,135.04,-298.13,-179.96,-47.47,179.96,0.0,850,95.8,0.0,No,No,Abajo,D
10.15.2.90,930E 13,19:05:08,-389.2,135.05,-298.95,-179.96,-71.38,-179.87,0.0,850,95.6,0.0,No,No,Abajo,R
10.15.2.146,930E 05,19:05:07,-436.8,135.04,-298.13,-179.96,-47.47,179.96,0.0,850,95.8,0.0,No,No,Abajo,D
10.15.2.90,930E 13,19:05:09,-389.2,135.05,-298.95,-179.96,-71.38,-179.87,0.0,850,95.6,0.0,No,No,Abajo,R
10.15.2.146,930E 05,19:05:09,-436.8,135.04,-298.13,-179.96,-47.47,179.96,0.0,850,95.8,0.0,No,No,Abajo,D
10.15.2.113,930E 02,19:05:10,-517.46,145.71,-241.52,-175.82,-21.8,-179.16,0.0,850,99.0,0.0,No,No,Abajo,D
10.15.2.113,930E 02,19:05:13,-517.46,145.71,-241.52,-175.82,-21.8,-179.16,0.0,850,99.0,0.0,No,No,Abajo,D
10.15.2.113,930E 02,19:05:14,-517.46,145.71,-241.52,-175.82,-21.8,-179.16,0.0,850,99.0,0.0,No,No,Abajo,D
10.15.2.113,930E 02,19:05:16,-517.46,145.71,-241.52,-175.82,-21.8,-179.16,0.0,850,99.0,0.0,No,No,Abajo,D
